8.194591873675600715e-16
1.840185248831003687e-15
2.064764866691319714e-15
3.421181429349629788e-15
3.272874688170513339e-12
7.516258371466857871e-11
6.627208868596942078e-10
3.590005756215445445e-09
1.434798586885742514e-08
