0.000000000000000000e+00,2.139800000000000000e+04,0.000000000000000000e+00,2.311500000000000000e+04,0.000000000000000000e+00,6.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.251600000000000000e+04,0.000000000000000000e+00,2.386800000000000000e+04,0.000000000000000000e+00,6.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.442600000000000000e+04,0.000000000000000000e+00,2.544500000000000000e+04,0.000000000000000000e+00,6.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.521800000000000000e+04,0.000000000000000000e+00,2.619200000000000000e+04,0.000000000000000000e+00,6.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.545800000000000000e+04,0.000000000000000000e+00,2.640100000000000000e+04,0.000000000000000000e+00,6.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.584300000000000000e+04,0.000000000000000000e+00,2.726400000000000000e+04,0.000000000000000000e+00,7.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.662500000000000000e+04,0.000000000000000000e+00,2.816400000000000000e+04,0.000000000000000000e+00,7.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.778300000000000000e+04,0.000000000000000000e+00,2.893000000000000000e+04,0.000000000000000000e+00,7.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.936900000000000000e+04,0.000000000000000000e+00,3.074500000000000000e+04,0.000000000000000000e+00,7.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.992400000000000000e+04,0.000000000000000000e+00,3.138700000000000000e+04,0.000000000000000000e+00,7.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.007600000000000000e+04,0.000000000000000000e+00,3.182200000000000000e+04,0.000000000000000000e+00,8.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.048900000000000000e+04,0.000000000000000000e+00,3.209500000000000000e+04,0.000000000000000000e+00,8.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.120400000000000000e+04,0.000000000000000000e+00,3.289200000000000000e+04,0.000000000000000000e+00,8.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.153000000000000000e+04,0.000000000000000000e+00,3.309300000000000000e+04,0.000000000000000000e+00,8.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.159800000000000000e+04,0.000000000000000000e+00,3.315100000000000000e+04,0.000000000000000000e+00,8.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.185300000000000000e+04,0.000000000000000000e+00,3.345200000000000000e+04,0.000000000000000000e+00,8.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.189300000000000000e+04,0.000000000000000000e+00,3.352000000000000000e+04,0.000000000000000000e+00,8.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.209200000000000000e+04,0.000000000000000000e+00,3.379200000000000000e+04,0.000000000000000000e+00,8.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.212800000000000000e+04,0.000000000000000000e+00,3.383200000000000000e+04,0.000000000000000000e+00,8.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.213600000000000000e+04,0.000000000000000000e+00,3.384100000000000000e+04,0.000000000000000000e+00,8.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.218000000000000000e+04,0.000000000000000000e+00,3.393000000000000000e+04,0.000000000000000000e+00,8.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.235600000000000000e+04,0.000000000000000000e+00,3.439900000000000000e+04,0.000000000000000000e+00,9.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.248300000000000000e+04,0.000000000000000000e+00,3.477400000000000000e+04,0.000000000000000000e+00,9.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.285800000000000000e+04,0.000000000000000000e+00,3.550200000000000000e+04,0.000000000000000000e+00,9.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.306900000000000000e+04,0.000000000000000000e+00,3.574400000000000000e+04,0.000000000000000000e+00,9.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.314400000000000000e+04,0.000000000000000000e+00,3.580300000000000000e+04,0.000000000000000000e+00,9.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
