8.183276386384772628e-17
1.257456305988982492e-15
4.256913541438204400e-16
2.135836715843366275e-15
3.272555990607154982e-12
7.516289328133774729e-11
6.627215928835148191e-10
3.590005799581719578e-09
1.434798541088993118e-08
