1.817761006799430374e-15
4.637111220190557683e-10
1.058030097301355456e-08
9.192064936297540614e-08
4.641818320688662070e-07
1.675845193022801327e-06
4.838745837801305960e-06
1.192562294981963644e-05
2.612951521432926860e-05
