1.817761006799430374e-15
3.038844078513202325e-14
1.405649911525296616e-12
2.567541327329499155e-11
2.442797214624082790e-10
1.480781091497674838e-09
6.551824624502211445e-09
2.312380643215734475e-08
6.895480483826167105e-08
