1.999706679567002029e-07
1.994269800570944509e-07
1.892304447826623909e-07
1.078101818565574675e-07
2.645308827438353468e-07
1.476274093552797095e-06
4.639254554971578015e-06
1.172621145295073275e-05
2.593018347040593197e-05
