2.062314167119461997e-15
3.045568917625792808e-14
1.405845650564193143e-12
2.567520343030991615e-11
2.442790518770637493e-10
1.480779583163749038e-09
6.551824572462615649e-09
2.312380643042345507e-08
6.895480598317970783e-08
