8.194591873675600715e-16
1.840185248831003687e-15
2.064764866691319714e-15
3.421181429349629788e-15
3.272874688170513339e-12
2.940002344805391114e-11
1.272523285234199356e-10
3.873409006982969870e-10
9.524434158140973904e-10
