8.194591873675600715e-16
1.840185248831003687e-15
2.064764866691319714e-15
8.178904753984985841e-09
8.987634859437824782e-08
4.815092382740374100e-07
1.768693356487757929e-06
5.127636508209590382e-06
1.262866826000352827e-05
