8.183276386384772628e-17
1.257456305988982492e-15
4.256913541438204400e-16
2.135836715843366275e-15
3.272555990607154982e-12
2.940016634849581470e-11
1.272530345109091976e-10
3.873407775151410532e-10
9.524429578396261556e-10
