0.000000000000000000e+00,6.977000000000000000e+03,0.000000000000000000e+00,7.569000000000000000e+03,0.000000000000000000e+00,1.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.573000000000000000e+03,0.000000000000000000e+00,7.962000000000000000e+03,0.000000000000000000e+00,1.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.422000000000000000e+03,0.000000000000000000e+00,8.726000000000000000e+03,0.000000000000000000e+00,2.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.746000000000000000e+03,0.000000000000000000e+00,9.142000000000000000e+03,0.000000000000000000e+00,2.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.868000000000000000e+03,0.000000000000000000e+00,9.234000000000000000e+03,0.000000000000000000e+00,2.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.077000000000000000e+03,0.000000000000000000e+00,9.706000000000000000e+03,0.000000000000000000e+00,2.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.511000000000000000e+03,0.000000000000000000e+00,1.019400000000000000e+04,0.000000000000000000e+00,2.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.012200000000000000e+04,0.000000000000000000e+00,1.060400000000000000e+04,0.000000000000000000e+00,2.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.088700000000000000e+04,0.000000000000000000e+00,1.137900000000000000e+04,0.000000000000000000e+00,2.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.119700000000000000e+04,0.000000000000000000e+00,1.172700000000000000e+04,0.000000000000000000e+00,2.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.126900000000000000e+04,0.000000000000000000e+00,1.194200000000000000e+04,0.000000000000000000e+00,2.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.147600000000000000e+04,0.000000000000000000e+00,1.207900000000000000e+04,0.000000000000000000e+00,2.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.187100000000000000e+04,0.000000000000000000e+00,1.252100000000000000e+04,0.000000000000000000e+00,2.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.199700000000000000e+04,0.000000000000000000e+00,1.263400000000000000e+04,0.000000000000000000e+00,2.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.203300000000000000e+04,0.000000000000000000e+00,1.266100000000000000e+04,0.000000000000000000e+00,2.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.217000000000000000e+04,0.000000000000000000e+00,1.280400000000000000e+04,0.000000000000000000e+00,2.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.219200000000000000e+04,0.000000000000000000e+00,1.284000000000000000e+04,0.000000000000000000e+00,2.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.230300000000000000e+04,0.000000000000000000e+00,1.293500000000000000e+04,0.000000000000000000e+00,2.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.230700000000000000e+04,0.000000000000000000e+00,1.293900000000000000e+04,0.000000000000000000e+00,2.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.230900000000000000e+04,0.000000000000000000e+00,1.293900000000000000e+04,0.000000000000000000e+00,2.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.233500000000000000e+04,0.000000000000000000e+00,1.299200000000000000e+04,0.000000000000000000e+00,3.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.242900000000000000e+04,0.000000000000000000e+00,1.324800000000000000e+04,0.000000000000000000e+00,3.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.249700000000000000e+04,0.000000000000000000e+00,1.338800000000000000e+04,0.000000000000000000e+00,3.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.272300000000000000e+04,0.000000000000000000e+00,1.381200000000000000e+04,0.000000000000000000e+00,3.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.283900000000000000e+04,0.000000000000000000e+00,1.393800000000000000e+04,0.000000000000000000e+00,3.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.287900000000000000e+04,0.000000000000000000e+00,1.396800000000000000e+04,0.000000000000000000e+00,3.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
